lag_s,msd_centroid,msd_centroid_ci_low,msd_centroid_ci_high,alpha_local_centroid,msd_player_abs,msd_player_abs_ci_low,msd_player_abs_ci_high,alpha_local_player_abs,msd_player_rel,msd_player_rel_ci_low,msd_player_rel_ci_high,alpha_local_player_rel,fit_window_flag,early_window_flag,n_bootstrap,bootstrap_unit
66.00019455089028,,,,,931.830509009164,895.7693126664002,969.9121495285912,0.2595974399722252,,,,,False,False,200,match_id+match_phase+team+source_key
66.05007620035346,,,,,,,,,226.31228794487578,204.65268043197437,253.68599519066046,0.22344526762483952,False,False,200,match_id+match_phase+team+source_key
67.0,724.304725851343,671.7301930481622,777.1491808844474,0.2601519263488967,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
67.00019576663371,,,,,935.4192807590008,898.237299795122,974.5584906059917,0.2519999866813123,,,,,False,False,200,match_id+match_phase+team+source_key
67.05097718933315,,,,,,,,,227.06324893236808,205.34659129700745,254.57589133865451,0.21794060640155521,False,False,200,match_id+match_phase+team+source_key
68.0,727.0588517732517,673.8600820868734,779.5700031696176,0.25271428749189795,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
68.00019698661993,,,,,938.8685440123757,901.1342024378416,979.205161170195,0.24549224158243987,,,,,False,False,200,match_id+match_phase+team+source_key
68.05156816303324,,,,,,,,,227.78973535872558,206.02143084567487,255.4345435312206,0.2140474052592367,False,False,200,match_id+match_phase+team+source_key
69.0,729.7098506754916,675.8861248438135,781.8549104420683,0.2466446694455442,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
69.00019821091135,,,,,942.1994576408521,904.4135245448106,983.7075155707905,0.24029336049363792,,,,,False,False,200,match_id+match_phase+team+source_key
69.052169598724,,,,,,,,,228.49726530043526,206.55007250318917,256.2629088850684,0.21152656184315788,False,False,200,match_id+match_phase+team+source_key
70.0,732.2764870459092,677.8373679420666,784.0349765868956,0.24217191246239622,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
70.00019943957199,,,,,945.4319687044224,906.9387050716558,988.0894180166414,0.23650616456427542,,,,,False,False,200,match_id+match_phase+team+source_key
70.05278182323026,,,,,,,,,229.1906294101149,206.92326620838236,257.065615177216,0.21024484207626415,False,False,200,match_id+match_phase+team+source_key
71.0,734.7772619855439,679.7339876246032,786.1402374511091,0.23924290157646055,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
71.00020067266738,,,,,948.588771019816,909.3603110629798,992.362740729608,0.2340165284179534,,,,,False,False,200,match_id+match_phase+team+source_key
71.0534051775942,,,,,,,,,229.87391717396284,207.2891312248415,257.8423098806788,0.20960605099438112,False,False,200,match_id+match_phase+team+source_key
72.0,737.2287876543583,681.6007345001964,788.5494095235889,0.23751215669091152,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
72.00020191026474,,,,,951.6856324809138,911.7193256493113,996.1083331365077,0.2324990460134302,,,,,False,False,200,match_id+match_phase+team+source_key
72.05404001786337,,,,,,,,,230.54781299153146,207.65103656109932,258.6000768895947,0.20961280497618873,False,False,200,match_id+match_phase+team+source_key
73.0,739.6415212943248,683.4537059003319,791.2167223043388,0.23655963856199946,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
73.00020315243293,,,,,954.7354594633539,914.0211832344007,998.829073952504,0.23164154936500836,,,,,False,False,200,match_id+match_phase+team+source_key
73.05468671593198,,,,,,,,,231.21619327098372,208.01388971545214,259.3456396481057,0.21013315249382458,False,False,200,match_id+match_phase+team+source_key
74.0,742.0227372627608,685.3012459732303,793.8459275950623,0.23603448104233848,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
74.00020439924256,,,,,957.7450480198171,917.1624467943434,1001.599122940944,0.2310956017839203,,,,,False,False,200,match_id+match_phase+team+source_key
74.05530659641343,,,,,,,,,231.87883036905302,208.37977776751347,260.08422781947195,0.2105451121102817,False,False,200,match_id+match_phase+team+source_key
75.0,744.3753517544649,687.1267410407356,796.4459298307199,0.23573738633541552,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
75.00020565076606,,,,,960.7176691897675,920.6629870202079,1005.4867719530855,0.23067347197775234,,,,,False,False,200,match_id+match_phase+team+source_key
75.0559389326345,,,,,,,,,232.53556326488885,208.748647606207,260.81834897412057,0.21098957407826902,False,False,200,match_id+match_phase+team+source_key
76.0,746.7023318072233,688.9406051244544,799.0245430044697,0.23542003201549733,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
76.00020690707773,,,,,963.6549842977032,923.5912228925923,1009.3414384209385,0.2301923825675658,,,,,False,False,200,match_id+match_phase+team+source_key
76.05658414817896,,,,,,,,,233.18706322566038,209.11898970009904,261.5509230674438,0.21096377929004007,False,False,200,match_id+match_phase+team+source_key
77.0,749.0015946662761,690.7415657857866,801.5797478016899,0.2347985927365812,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
77.00020816825372,,,,,966.5554907945624,925.9980301332481,1013.1446006439279,0.22952738309953702,,,,,False,False,200,match_id+match_phase+team+source_key
77.05724268644872,,,,,,,,,233.8300938558215,209.4896852551683,262.2809835281244,0.2104051336614816,False,False,200,match_id+match_phase+team+source_key
78.0,751.2704910840488,692.5219833331337,804.1067754644532,0.23358002536707545,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
78.00020943437225,,,,,969.4176545519953,928.427932993268,1016.8956570939606,0.22866989415666694,,,,,False,False,200,match_id+match_phase+team+source_key
78.05791501184247,,,,,,,,,234.46492869787627,209.85834812910602,263.0112333447282,0.20967790337584802,False,False,200,match_id+match_phase+team+source_key
79.0,753.5014499288773,694.2653674465475,806.5920236170566,0.2318530675461261,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
79.00021070551355,,,,,972.2398292304107,930.8809734235067,1020.1379355351602,0.22765304884853776,,,,,False,False,200,match_id+match_phase+team+source_key
79.05860161101941,,,,,,,,,235.0906578670619,210.22132494702785,263.74174975311826,0.20904946844828487,False,False,200,match_id+match_phase+team+source_key
80.0,755.6936452271304,695.9690756945266,809.0197264436832,0.22947442444620947,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
80.00021198175995,,,,,975.0213574097943,933.365206565046,1023.6431535939497,0.2263065166606566,,,,,False,False,200,match_id+match_phase+team+source_key
80.05930299425538,,,,,,,,,235.70911855509425,210.57965782448667,264.4764759512328,0.20840770514749352,False,False,200,match_id+match_phase+team+source_key
81.0,757.8371806382982,697.623969654504,811.375484802649,0.2262941843233648,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
81.00021370565075,,,,,977.7565523126727,935.8481918302145,1027.2299003381077,0.2243108596261436,,,,,False,False,200,match_id+match_phase+team+source_key
81.06014421909242,,,,,,,,,236.31885578777056,210.9500403005532,265.21376627983256,0.2073370681008555,False,False,200,match_id+match_phase+team+source_key
82.0,759.9285215973817,699.227328387417,813.652418098678,0.22260910747132812,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
82.00021499503279,,,,,980.4371587418545,938.3205186723563,1030.727963450401,0.22174578380099774,,,,,False,False,200,match_id+match_phase+team+source_key
82.06087832301775,,,,,,,,,236.91907116506903,211.33335878455458,265.9504877548643,0.20620886301941255,False,False,200,match_id+match_phase+team+source_key
83.0,761.9636936610121,700.7750469046182,815.845049193387,0.21875816190043906,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
83.0002162897916,,,,,983.0596691367292,940.7798295388311,1034.1293743494714,0.21897146558177383,,,,,False,False,200,match_id+match_phase+team+source_key
83.06162893282723,,,,,,,,,237.51050765894422,211.6925379200124,266.68200171851663,0.20551048575939035,False,False,200,match_id+match_phase+team+source_key
84.0,763.9455058930445,702.2701995222544,818.0302964940289,0.21503619587201683,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
84.00021759001895,,,,,985.624674526798,942.9688596682787,1037.4300861493841,0.21601326464605108,,,,,False,False,200,match_id+match_phase+team+source_key
84.06239667026078,,,,,,,,,238.09530719906917,212.03325618952636,267.4107502853231,0.20413281951775275,False,False,200,match_id+match_phase+team+source_key
85.0,765.8754686450499,703.7125958158533,820.9242872422557,0.21153879223385275,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
85.00021889580913,,,,,988.1294099815067,945.5854011774308,1040.6167181723897,0.21333231050908807,,,,,False,False,200,match_id+match_phase+team+source_key
85.06318218922048,,,,,,,,,238.66786561112204,212.35731665693507,268.12643537134267,0.2030325768090222,False,False,200,match_id+match_phase+team+source_key
86.0,767.7579620192087,705.1153783813897,823.790388912716,0.20810711406682003,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
86.00022020725908,,,,,990.5850691890253,948.1077306882818,1043.6975349685488,0.21077906325541562,,,,,False,False,200,match_id+match_phase+team+source_key
86.06393724654612,,,,,,,,,239.23554419651705,212.66559614243576,268.8358893530933,0.20221071704438032,False,False,200,match_id+match_phase+team+source_key
87.0,769.5915982714752,706.4786141858705,826.6283720886246,0.2045668247061485,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
87.00022152446839,,,,,992.985548566844,950.5641294463288,1046.660483164246,0.20793287291030538,,,,,False,False,200,match_id+match_phase+team+source_key
87.0647111896034,,,,,,,,,239.79299505232296,212.95766904697504,269.52909360084,0.20039969061485863,False,False,200,match_id+match_phase+team+source_key
88.0,771.3775082644296,707.8088989652607,829.4349665675259,0.20111394753911327,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
88.00022284753949,,,,,995.3320430021806,953.027699210879,1049.5044860888324,0.2049077424379675,,,,,False,False,200,match_id+match_phase+team+source_key
88.06550477923437,,,,,,,,,240.34036898757788,213.23199741620638,270.20398020861194,0.1977819214374108,False,False,200,match_id+match_phase+team+source_key
89.0,773.1177668233964,709.1113008869897,832.2062394844177,0.19764119610692887,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
89.00022417657769,,,,,997.621269084077,955.41330194353,1052.2702402499808,0.2016108910826233,,,,,False,False,200,match_id+match_phase+team+source_key
89.06631881794863,,,,,,,,,240.8735178930758,213.48943290271333,270.8560896024811,0.1942655461255356,False,False,200,match_id+match_phase+team+source_key
90.0,774.8115978337596,710.3771512846745,834.5220200123749,0.1937773493965551,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
90.00022551169134,,,,,999.8523189874738,956.3220993774171,1054.860751744933,0.19814608089740204,,,,,False,False,200,match_id+match_phase+team+source_key
90.06715415281867,,,,,,,,,241.39211088226054,213.75912484789077,271.48591112841234,0.19053073452749913,False,False,200,match_id+match_phase+team+source_key
91.0,776.4546530545065,711.837026201299,836.1666665947962,0.1891351516692339,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
91.00022685299184,,,,,1002.0243419528855,957.202662664735,1057.353422096549,0.19459803872967996,,,,,False,False,200,match_id+match_phase+team+source_key
91.06801167862025,,,,,,,,,241.89580171484232,214.0240715758654,272.09359438577746,0.1867503717674026,False,False,200,match_id+match_phase+team+source_key
92.0,778.0396618362977,713.5165926190946,837.75263309158,0.1841828396321148,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
92.0002282005939,,,,,1004.1383231720164,958.060200996398,1059.7398889235994,0.19110622117034382,,,,,False,False,200,match_id+match_phase+team+source_key
92.06889234124218,,,,,,,,,242.38518712142263,214.27598007355718,272.6803418459279,0.18330509385111782,False,False,200,match_id+match_phase+team+source_key
93.0,779.5703542728181,715.1424994516229,839.259153025584,0.17937338706713035,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
93.00022955461556,,,,,1006.1964628254789,958.8923263153108,1061.968170976585,0.1876430016139352,,,,,False,False,200,match_id+match_phase+team+source_key
93.06979714139285,,,,,,,,,242.86192199236064,214.51424436421962,273.25283114558715,0.18019591965082782,False,False,200,match_id+match_phase+team+source_key
94.0,781.0472922198265,716.6967547433406,840.7188992508384,0.17444604919302265,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
94.0002309151783,,,,,1008.1991019086794,959.6916968294806,1063.971347223333,0.18407278813424455,,,,,False,False,200,match_id+match_phase+team+source_key
94.07072713863448,,,,,,,,,243.32657480065956,214.73854441523545,273.8127251376122,0.17721830339775124,False,False,200,match_id+match_phase+team+source_key
95.0,782.4697525651487,718.1755394569806,842.1362089891836,0.16923797390813888,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
95.0002322824073,,,,,1010.1454622233936,960.8611552655055,1065.9295990017074,0.18055526068093286,,,,,False,False,200,match_id+match_phase+team+source_key
95.07168345577867,,,,,,,,,243.7796763126115,214.94833701120805,274.35931030607685,0.1754054306851458,False,False,200,match_id+match_phase+team+source_key
96.0,783.8356239514308,719.5855451656819,843.5164472010354,0.16353188615977388,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
96.00023365643142,,,,,1012.0392421423096,962.1900227254666,1067.8533324762582,0.1770583147035154,,,,,False,False,200,match_id+match_phase+team+source_key
96.07266728368245,,,,,,,,,244.2270260419258,215.14413509788758,274.89854222036115,0.1749973021810547,False,False,200,match_id+match_phase+team+source_key
97.0,785.1407157500474,720.9321805657393,844.8569836669922,0.15729383846081646,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
97.00023503738343,,,,,1013.8790096236617,963.8231313907826,1070.1209586090392,0.17351554074849673,,,,,False,False,200,match_id+match_phase+team+source_key
97.07259992777092,,,,,,,,,244.66983845661306,215.32770529111428,275.43568795791043,0.17554442084951916,False,False,200,match_id+match_phase+team+source_key
98.0,786.3824942638109,721.6815954654674,846.1261271403076,0.15069463137757566,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
98.00023642540019,,,,,1015.6669394917765,965.7640016941477,1071.979234980653,0.17000236125136325,,,,,False,False,200,match_id+match_phase+team+source_key
98.07253216131507,,,,,,,,,245.11187790640443,215.50239197074382,275.9765057894347,0.1768965574637491,False,False,200,match_id+match_phase+team+source_key
99.0,787.559691748331,722.083962339197,847.2978741975717,0.1438501881861498,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
99.0002378206227,,,,,1017.4032015042919,967.6917497254741,1073.6954371026561,0.16682828382317894,,,,,False,False,200,match_id+match_phase+team+source_key
99.0724639806556,,,,,,,,,245.5540017340627,215.67051958199974,276.52294759031776,0.1790898559370362,False,False,200,match_id+match_phase+team+source_key
100.0,788.671733176107,723.1622728412599,847.9511945418919,0.13722813142589985,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
100.0002392231964,,,,,1019.0961896832579,969.6048780295546,1075.3243824631234,0.1643929474560082,,,,,False,False,200,match_id+match_phase+team+source_key
100.072395382091,,,,,,,,,245.99953985929687,215.83735051383823,277.0805458540168,0.18243772699833016,False,False,200,match_id+match_phase+team+source_key
101.0,789.7247374776027,724.1834261555392,848.5210589913669,0.13151028167987988,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
101.00024063327125,,,,,1020.7541044806078,971.5063089358739,1077.15123795584,0.16244557756255062,,,,,False,False,200,match_id+match_phase+team+source_key
101.07232636187706,,,,,,,,,246.4508278825664,216.00740200892548,277.65342968886927,0.1856982661789175,False,False,200,match_id+match_phase+team+source_key
102.0,790.7287060437101,725.1642861565749,849.0244489986065,0.12681970768363726,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
102.00024205100192,,,,,1022.3799270493444,973.3067655894573,1078.9597128712344,0.16098749934940315,,,,,False,False,200,match_id+match_phase+team+source_key
102.07225691622618,,,,,,,,,246.90504485512375,216.17941500958858,278.2382599183624,0.18807260056269115,False,False,200,match_id+match_phase+team+source_key
103.0,791.69134493545,726.1255434320601,849.4758591196643,0.12322068758959404,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
103.00024347654802,,,,,1023.9815336966404,974.0461978415074,1080.7510851825182,0.16002175555252052,,,,,False,False,200,match_id+match_phase+team+source_key
103.072187041307,,,,,,,,,247.36061308177503,216.35244934775903,278.83091231285283,0.18963381118254574,False,False,200,match_id+match_phase+team+source_key
104.0,792.6231768142085,727.0871193792266,850.936699679752,0.12048375207814388,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
104.00024491007429,,,,,1025.5618039490778,974.7884785056962,1082.5186410091173,0.1586993699668824,,,,,False,False,200,match_id+match_phase+team+source_key
104.07211673324366,,,,,,,,,247.8151775652366,216.52417841307968,279.42786487611653,0.1877062412270334,False,False,200,match_id+match_phase+team+source_key
105.0,793.5280580816517,728.0460541492722,852.5420244765521,0.11826395774767207,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
105.00024635175082,,,,,1027.1116723710688,975.5374933232679,1084.2656664179467,0.15819638047361195,,,,,False,False,200,match_id+match_phase+team+source_key
105.0720459881153,,,,,,,,,248.2545886728173,216.69383289918704,280.0130447283215,0.18645181782375175,False,False,200,match_id+match_phase+team+source_key
106.0,794.4108822978391,729.0135961169128,854.1391290270943,0.11662823435716518,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
106.00024621922931,,,,,1028.6567690596805,976.6876357217336,1086.0038974522572,0.15889800187318315,,,,,False,False,200,match_id+match_phase+team+source_key
106.07197321943168,,,,,,,,,248.69615336548935,216.86320113193733,280.60414188747154,0.1881453044232444,False,False,200,match_id+match_phase+team+source_key
107.0,795.276312615729,729.9950488232098,855.7343518184515,0.11528620505714571,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
107.00024609037928,,,,,1030.1956783164421,978.7233046155853,1087.729825428016,0.15948878286815216,,,,,False,False,200,match_id+match_phase+team+source_key
107.07190000086828,,,,,,,,,249.1367751427517,217.03127901613726,281.1950206349453,0.18884698233893005,False,False,200,match_id+match_phase+team+source_key
108.0,796.1247328398983,730.9901338871958,857.3268578218193,0.1138154332829231,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
108.0002459653659,,,,,1031.7279035640604,980.7981033614857,1089.4336354956731,0.16013115277553425,,,,,False,False,200,match_id+match_phase+team+source_key
108.07182632834366,,,,,,,,,249.57492603138823,217.202687404889,281.7863033922117,0.18953075092019844,False,False,200,match_id+match_phase+team+source_key
109.0,796.9544364739457,731.9914021587359,858.5769995795837,0.11172966128469852,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
109.00024584436062,,,,,1033.2551620195873,982.8910454448176,1091.1144663177822,0.15838869420633728,,,,,False,False,200,match_id+match_phase+team+source_key
109.0717521977289,,,,,,,,,250.01209459292693,217.376707782586,282.3796475177885,0.18110817460541284,False,False,200,match_id+match_phase+team+source_key
110.0,797.7587487072788,732.9769761852849,859.5571111554422,0.10884330462897651,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
110.00024623840932,,,,,1034.7311301864302,984.9307102320847,1092.7134417938184,0.15543743909381647,,,,,False,False,200,match_id+match_phase+team+source_key
110.07182662273658,,,,,,,,,250.40550761689306,217.52469092253577,282.8867315971448,0.17163623331282452,False,False,200,match_id+match_phase+team+source_key
111.0,798.5334015674409,733.9456380636965,860.5051895162882,0.10507522847882456,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
111.00024612572658,,,,,1036.1796334478477,986.8098904902082,1094.2642028861974,0.1532568463197208,,,,,False,False,200,match_id+match_phase+team+source_key
111.0719008894121,,,,,,,,,250.79311076342898,217.67458341449756,283.38521665651297,0.1702603891708918,False,False,200,match_id+match_phase+team+source_key
112.0,799.270855415379,734.8819001863451,861.4100814349208,0.10066700980780752,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
112.00024601761525,,,,,1037.592661910893,988.0309679975834,1096.1664691991252,0.15023144218105244,,,,,False,False,200,match_id+match_phase+team+source_key
112.0718250445614,,,,,,,,,251.17442254606135,217.82415136178213,283.87893680894666,0.16755175172033887,False,False,200,match_id+match_phase+team+source_key
113.0,799.9704810152047,735.7731822145079,862.2492415077785,0.09657378249494286,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
113.00024591427463,,,,,1038.963479634607,989.272323516189,1097.9957522078496,0.14687409621484449,,,,,False,False,200,match_id+match_phase+team+source_key
113.07174872263923,,,,,,,,,251.5441651642883,217.97405415129788,284.35876720813303,0.16387245834209807,False,False,200,match_id+match_phase+team+source_key
114.0,800.6384613380866,736.4752909725984,863.0392053883872,0.0932814013901293,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
114.0002458159116,,,,,1040.2937692056428,990.5378346362328,1099.462115216519,0.14400140598525013,,,,,False,False,200,match_id+match_phase+team+source_key
114.07167191925242,,,,,,,,,251.90355306707863,218.12717012175773,284.8284447288215,0.1610131926680083,False,False,200,match_id+match_phase+team+source_key
115.0,801.2809290421806,737.0358592307763,863.7895233344999,0.09086137856826326,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
115.0002457227411,,,,,1041.5918313950215,991.8200432695858,1100.6210364076207,0.1421637577443562,,,,,False,False,200,match_id+match_phase+team+source_key
115.07159462995665,,,,,,,,,252.25528973614425,218.288866939851,285.29419832525997,0.16006362328676005,False,False,200,match_id+match_phase+team+source_key
116.0,801.9047790811416,737.5677441711767,864.4985670531945,0.08999317874508961,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
116.00024563498644,,,,,1042.8691436975093,993.117380100825,1101.737155222452,0.1418884175606081,,,,,False,False,200,match_id+match_phase+team+source_key
116.07151685025569,,,,,,,,,252.60527637115058,218.46340656777122,285.7609650469189,0.15963685743957967,False,False,200,match_id+match_phase+team+source_key
117.0,802.5251852503819,738.1006274256151,865.2048881582963,0.09154444446613752,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
117.00024555287972,,,,,1044.1430565457586,994.4312999337322,1102.8390519009024,0.14327895453953943,,,,,False,False,200,match_id+match_phase+team+source_key
117.07143857560104,,,,,,,,,252.95010016093758,218.6450624411021,286.22586512123576,0.15863390502494212,False,False,200,match_id+match_phase+team+source_key
118.0,803.1604934312804,738.6459391812651,865.9376802598747,0.0949367734492057,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
118.00024650161694,,,,,1045.4263801583388,995.7668174943823,1103.9517751997041,0.14603603783746166,,,,,False,False,200,match_id+match_phase+team+source_key
118.07165837796599,,,,,,,,,253.29085271312252,218.8357542891007,286.69004601030815,0.15876953813994987,False,False,200,match_id+match_phase+team+source_key
119.0,803.8173722861129,739.2105762465443,866.7052072985606,0.0997007644211294,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
119.0002464312469,,,,,1046.7305088251494,997.5378437709584,1105.227819500532,0.14979461992288634,,,,,False,False,200,match_id+match_phase+team+source_key
119.07157876783685,,,,,,,,,253.63133877798518,219.03684243915123,287.16327684685535,0.1602740601118171,False,False,200,match_id+match_phase+team+source_key
120.0,804.507144181442,739.7959480222047,867.5232722692599,0.10250078847510435,,,,,,,,,False,False,200,match_id+match_phase+team+source_key
120.0002463673046,,,,,1048.0613684119583,999.4997204282915,1106.645864962492,0.15184052770484144,,,,,False,False,200,match_id+match_phase+team+source_key
120.07149864665874,,,,,,,,,253.97357266651687,219.25043779451258,287.6491081612444,0.16124540313854466,False,False,200,match_id+match_phase+team+source_key
