heldout_match_id,model,n_heldout_intervals,n_heldout_events,heldout_log_likelihood,train_q,train_tc,train_tau_q,train_success,lomo_refit,lomo_note
2021-06-30,M1_inverse_age_order_hard_late,10783,2069,-4895.114308441014,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-06-30,M2_inverse_age_order_smooth_ramp,10783,2069,-4896.6362267752165,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-04,M0_inverse_age_order,10792,2148,-5016.951973586733,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-04,M1_inverse_age_order_hard_late,10792,2148,-5017.5189013522195,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-04,M2_inverse_age_order_smooth_ramp,10792,2148,-5017.367352502468,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-10,M0_inverse_age_order,10610,2297,-5209.996777519746,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-10,M1_inverse_age_order_hard_late,10610,2297,-5207.788585085264,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-10,M2_inverse_age_order_smooth_ramp,10610,2297,-5207.201620324433,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-17,M0_inverse_age_order,5398,1069,-2549.4342731776087,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-17,M1_inverse_age_order_hard_late,5398,1069,-2548.475943427083,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-07-17,M2_inverse_age_order_smooth_ramp,5398,1069,-2548.2398935729257,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-07,M0_inverse_age_order,10782,1964,-4712.03600937045,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-07,M1_inverse_age_order_hard_late,10782,1964,-4712.1292132987965,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-07,M2_inverse_age_order_smooth_ramp,10782,1964,-4713.073977563263,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-14,M0_inverse_age_order,10796,2194,-4973.805289390518,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-14,M1_inverse_age_order_hard_late,10796,2194,-4971.407814692883,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-14,M2_inverse_age_order_smooth_ramp,10796,2194,-4972.615408099238,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-28,M0_inverse_age_order,5398,1075,-2506.7641867799834,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-28,M1_inverse_age_order_hard_late,5398,1075,-2505.4953224192723,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-08-28,M2_inverse_age_order_smooth_ramp,5398,1075,-2505.398529815554,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-04,M0_inverse_age_order,10796,2249,-5166.346039005759,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-04,M1_inverse_age_order_hard_late,10796,2249,-5164.803048781028,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-04,M2_inverse_age_order_smooth_ramp,10796,2249,-5164.80950066207,0.05648262286251054,20.967386784775137,10.074864751764416,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-25,M0_inverse_age_order,5394,985,-2343.3632389521294,0.0,,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
2021-09-25,M1_inverse_age_order_hard_late,5394,985,-2343.136593411882,0.037095663316977355,25.50620664906055,,True,False,held-out match likelihood evaluated under full-sample fitted parameters
